first_name,last_name,dob,ent_id,id,block
PETRA,HOFFMANN,1963/11/01,6872,6661,H
STEFANIE,SCHMIDT,1939/06/01,6874,5161,S
ANNA,JAEGER,1964/05/03,6890,8842,J
BIRGIT,SOMMER,1979/10/05,6918,9056,S
BRIGITTE,WINKLER,1936/10/11,6921,7645,W
ANNA,WEISS,1961/07/24,6923,8047,W
BIRGIT,KRAUSE,1992/06/30,6932,7093,K
HANNELORE,MEYER,1939/11/27,6956,9460,M
JOHANNA,SAUER NEUMANN,1969/11/05,6976,7167,S
KATHARINA,WEBER,1989/02/05,6998,5537,W
BIRGIT,FISCHER,1937/10/26,7011,8038,F
ANDREA,PFEIFFER,1968/05/26,7021,6466,P
CHRISTINA,SCHMIDT,2007/09/13,7026,5014,S
RENATE,SCHMIDT,1929/10/03,7027,5579,S
GISELA,HOFMANN,1964/01/09,7028,6086,H
MARTINA,MEIER,1941/09/02,7049,8216,M
ELISABETH,KAISER,1933/05/28,7064,7099,K
NICOLE,MUELLER,1961/09/04,7073,8471,M
ULRIKE,BAUER,1972/04/30,7079,6619,B
SUSANNE,MUELLER,1965/07/22,7088,8565,M
HILDEGARD,RICHTER,1987/08/13,7099,6515,R
KATJA,MUELLER,1940/01/25,7157,8063,M
CHRISTA,FRANK,1958/04/10,7167,8530,F
ELISABETH,SCHMID,1937/04/15,7171,8661,S
MARIHA,LEHMANN,1945/04/17,7175,8364,L
MARTINA,WALTER,1980/04/22,7191,7790,W
GISELA,BRAUN,1993/09/29,7221,6674,B
ERIKA,HUBER,1947/04/16,7222,7472,H
ERIKA,MAYER,1971/08/11,7238,9576,M
INGRID,SCHULZ,1996/07/23,7243,6394,S
ELKE,NEUMANN,1992/03/02,7252,7097,N
HERTHA,KOERTIG,1961/07/21,7269,6544,K
CHRISTA,BRAUN,1965/12/20,7280,9620,B
ELISABETH,THOMAS,1941/07/16,7281,9509,T
BIRGIT,WINTER,1948/03/07,7315,8270,W
MARIA,MUELLER,1948/08/12,7333,7691,M
DORIS,MUELLER,1951/03/10,7376,7457,M
PETRA,SCHULZ,1956/10/17,7421,9425,S
PETRA,SOMMER,1998/02/16,7429,6747,S
SABINE,WEBER,1944/10/24,7439,5326,W
ERIKA,RICHTER,1988/02/04,7446,8315,R
URSULTA,MUELLER,1961/12/16,7454,6212,M
CORNELIA,SCHUBERT,1987/03/16,7471,5165,S
CHRISTINE,HOFFMANN,1962/10/12,7483,7284,H
KARIN,KAISER,1957/05/04,7492,7982,K
BRIGITTE,HOFMANN,1942/10/05,7528,7792,H
MARTINA,GRAF,1971/03/27,7551,5050,G
INGRID,SCHMIDT,1940/05/23,7558,8290,S
ANDREA KARIN,KOH,1980/12/05,7576,9278,K
MARION,FRIEDRICH,1952/11/14,7599,9673,F
RENATE,HORN,1994/11/18,7602,7266,H
BIRGIT,ROTH,1983/03/10,7612,6122,R
GISELA,SCHMIDT,1973/03/20,7628,6062,S
MARIA,MEIER,1980/02/04,7651,8627,M
RENATE,SIMON,1928/09/12,7666,6807,S
CHRISTIANE,MEYER,1976/06/16,7691,5042,M
URSUZLA,SCHNEIDER,1990/03/24,7718,5841,S
SABINE,MEYER,1988/05/01,7719,8751,M
CHRISTEL,MAIER,1966/06/12,7720,7775,M
GABRIELE,BAUMANN,1959/04/23,7741,8398,B
SABINE,FRANKE,1988/03/03,7753,8340,F
STEFANIE URSULA,SOMMER,1974/09/19,7756,8802,S
SUSANNE,SCHMIDT,1934/05/08,7759,6161,S
KATHRIN,NEUMANN,1996/12/02,7768,5429,N
BRITTA,SCHULZ,1994/02/23,7785,6174,S
INGRID,OTTO,1961/05/06,7803,8123,O
SUSANNE,FRANK,1939/05/12,7810,5478,F
GERTRUD,JUNG,1976/05/11,7830,8571,J
ANDREA,NEUMANN,1926/11/25,7832,5508,N
ANNA,MUELLER,1993/07/09,7858,5670,M
ANJA,ENGEL,1970/10/16,7863,9887,E
ERIKA,ENGEL,2002/03/13,7865,9742,E
MARIA,JUNG,1965/02/22,7866,9947,J
RENATE,SCHMIDT,1971/10/04,7867,8111,S
MONIKA,HARTMANN,1955/08/26,7875,6471,H
HELGA,MUELLER,1960/06/27,7877,5898,M
SUSANNE,GRAF,1951/01/08,7890,5997,G
ANNETTE,MUELLER,1994/06/14,7897,7833,M
MONIKA,FISCHER,1959/01/23,7924,7312,F
CLAUDIA,SCHULZ,1965/02/20,7947,6861,S
GERDA,MEYER,1939/04/13,7954,7010,M
BRIGITTE,WERNER,1985/01/15,7957,7109,W
ERIKA,WEBER,1948/09/01,7985,8614,W
MARIANNE,BECKER,2000/08/12,8015,8024,B
SABINE,ROTG,1998/11/09,8020,6222,R
HEIKE,HAAS,1986/02/28,8038,5711,H
INGEBORG,SCHMIDT,1973/07/26,8058,6004,S
MARIANNE,KOCH,1970/05/35,8060,8952,K
SIGRID,LORENZ,1985/02/03,8072,7011,L
BIRGIT,SCHUSTER,1935/09/22,8092,7733,S
ANNELIESE,WERNER,1996/07/22,8100,8596,W
ANDREA,RICHTER,1929/11/26,8107,9701,R
SUSANNE,SCHAEFER,1954/01/07,8129,7840,S
MONIKA,WERNER,1977/08/21,8133,8359,W
CHRISTINE,SCHUSTER,1944/01/27,8148,9959,S
SABINE,SCHNEIDER,1970/04/09,8157,8832,S
SABINE,KLEIN,1931/01/10,8166,7711,K
CHRISTA,VOIGT,1977/04/14,8175,7520,V
SUSANNE,BRANDT,1960/07/27,8194,7247,B
CHRISTEL,KOERTIG,1937/05/24,8196,5140,K
MAIKE,WAGNER,1990/05/01,8207,8709,W
PETRA,GUENTHER,1940/01/06,8223,9402,G
ANDREA,SCHMIDT,1949/10/17,8226,8059,S
HELGA BRIGITTE,SCHWARZ,1969/07/28,8230,5863,S
BRIGITTE,KOCH,1967/02/25,8236,8417,K
BIRGIT,FRANK,2003/02/11,8237,5590,F
CHRISTEL,FISCHER,1985/10/05,8254,5973,F
RENATE,SCHMIDT,1945/10/23,8256,8373,S
URSULA,KRUEGEDR,2006/07/13,8261,8934,K
GISELA,KLEIN,1948/08/02,8278,7697,K
KARIN,RICHTER,1986/03/01,8293,7582,R
SABINE,MAIER,1964/04/25,8314,9431,M
BRITTA,BUSCH,1935/09/06,8361,5965,B
RENATE,SCHMIDT,1972/09/02,8366,6156,S
KATHRIN,WEBER,1990/02/21,8377,9642,W
ERIKA,MUELLER,1951/06/26,8418,6231,M
BRIGITTE,FRANKE,1952/02/03,8429,5009,F
BIRGIT,SCHNEIDER,1968/04/07,8454,5712,S
KATHARINA,SAUER,1962/09/03,8460,6336,S
PETRA,SCHMITT,1960/03/08,8490,8025,S
CHRISTA,WEISS,1999/02/22,8501,5090,W
ANGELA,SCHULZ,1974/04/12,8508,9256,S
BARBARA INGRID,SCHWARZ,1970/02/09,8526,6197,S
KARIN,LORENZ,1946/10/20,8533,6660,L
PETRA,SOMMER,2005/01/21,8553,5908,S
HELGA,NEUMANN,2004/02/07,8563,6009,N
CHRISTA,GUENTHER,1950/10/02,8590,7821,G
HELGA,HARTMANN,1986/07/05,8600,7054,H
INGRID,SCHUSTER,1953/06/05,8626,9847,S
BIRGIT,KAISER,1957/01/16,8635,5977,K
NICOLE,MEIER,1978/09/27,8655,5759,M
HILDEGARD,WINKLER,1979/10/18,8672,7673,W
ELKE,HEINRICH,1974/03/07,8676,7889,H
STEFANIE,BERGMANN,1957/07/06,8687,6439,B
STEFANIE,MUELLEO,1952/01/12,8732,5594,M
KIRSTEN,KOCH,1975/10/22,8754,7953,K
LIESELOTTE,BECK,1965/02/07,8758,8362,B
ANGELIKA,KRUEGER,1961/06/03,8761,5551,K
MARTHA,HOFFMANN,1966/11/02,8779,7778,H
INGRID,BECKER,1927/10/02,8783,8454,B
BRIGITTE,MUELLER,1988/05/21,8784,6182,M
HELGA,HOFFMANN,1964/05/17,8794,7020,H
ANNRA,MUELLER,1965/11/20,8796,9854,M
CHRISTA,SCHUBERT,1928/04/19,8830,8741,S
KARIN,SCHMIDT,1970/09/27,8838,8735,S
CHRISTA,KRAUSE,1972/08/26,8853,8484,K
HELGA,MUELLER,1932/10/07,8886,8090,M
MARTINA,SCHNEIDER,1990/11/17,8895,8446,S
ELFRIEDE,WINKLER,1978/12/26,8897,7981,W
ANJA,SCHOLZ,1948/09/29,8905,5635,S
INGE KERSTIN,HOFFMANN,1967/02/20,8908,5389,H
HANNELORE,SCHULZ,1970/02/21,8931,8867,S
MARTHA,OTTO,1962/06/03,8935,7303,O
ANDREA,SCHMIDT,1947/04/30,8943,7945,S
ERIKA,WAGNER,1953/12/08,8946,7500,W
CHRISTA,WERNER,1964/10/23,8958,5321,W
